,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,GRASIM,HDFCLIFE,HEROMOTOCO,HINDALCO,ICICIBANK,INDUSINDBK,ITC,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,RELIANCE,SHREECEM,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
HINDALCO,0.5294127250475736,0.5752814359640425,0.5336595916173891,0.45655271302581474,0.5000199675767845,0.35863241803714885,0.5277383902469358,0.6806721962791417,0.566307053325337,0.4852827020762144,1.0,0.6525645947935376,0.4454298744471566,0.39401571171028593,0.48585517548886253,0.6371247072195392,0.5869609903382061,0.6455955320389835,0.4626264143067959,0.5247084910066933,0.5573726348893061,0.4786604378680349,0.659010178109126,0.5570509166126121,0.764303157329152,0.5366423345310272,0.5311107415726701,0.5663931315870683,0.6745545316677207,0.4241637902380398
ICICIBANK,0.5254802238479276,0.7012721159301958,0.7203763356574088,0.44568351619371555,0.461569990929998,0.22370012178773083,0.45716205473917987,0.617558119448237,0.5849576368046728,0.4491218337231499,0.6525645947935376,1.0,0.6083451410473901,0.39170085043524067,0.6825207885628297,0.6439543415607747,0.524855061907652,0.6185010267435403,0.36896748020119446,0.4563580853708116,0.49980293204183385,0.49226231763879413,0.5699590759204005,0.5438231926293932,0.5710827076690794,0.4697411008233458,0.4582204826223003,0.5973743751841927,0.5868639325714536,0.39524456158376947
INDUSINDBK,0.4351189668985854,0.6032144181279899,0.5903809224106138,0.4222779868926434,0.3480516120282128,0.19594228984979215,0.254570977137337,0.4900389483760461,0.49058626626790675,0.40224016489689274,0.4454298744471566,0.6083451410473901,1.0,0.2845680186754613,0.49964038040667097,0.58128961257901,0.42080817321385844,0.3887893177384959,0.30753337626077654,0.35624902130161334,0.30272633636883867,0.2733872517609458,0.38774715774127894,0.39278235520566684,0.3803632086634037,0.3091912870444376,0.3220933281378118,0.4520591625724972,0.4246729405157684,0.2611966846601259
ITC,0.43276911055221284,0.4009910065188524,0.30899825925104685,0.3972693755485908,0.3241328333993654,0.28509236857720904,0.35692116099983034,0.41929977754142284,0.3539226705914761,0.3372669488343844,0.39401571171028593,0.39170085043524067,0.2845680186754613,1.0,0.33621444269370904,0.41913690183532576,0.33147196724473915,0.30133379769017465,0.27209907990504484,0.3796677238006717,0.482017070581856,0.30924669227247864,0.314693362462167,0.3494802436626887,0.40727567422520733,0.37354446058124874,0.3743198325199597,0.34684942680067193,0.4131426493210047,0.316134110575367
KOTAKBANK,0.4753015001627867,0.625052761974902,0.6687163364664851,0.4173085844109551,0.48583068998863144,0.24069443947206529,0.25936581051711227,0.48601042181820786,0.5485558846855482,0.43657856417580343,0.48585517548886253,0.6825207885628297,0.49964038040667097,0.33621444269370904,1.0,0.5814025917392787,0.41490384489891774,0.5275162151658669,0.43282544622242874,0.42767733910407124,0.2947365434106009,0.4576897480860623,0.49982786025028547,0.500552900295289,0.43255990454304316,0.44171596521243317,0.3800526949779393,0.49800825637760693,0.5435261144759652,0.2737331886897517
LT,0.5008745152039404,0.6559257763413113,0.5953825658957421,0.42402013914133907,0.4970470356625975,0.3064055810303881,0.48041738918075844,0.661159041029379,0.572374355159549,0.4481918664650337,0.6371247072195392,0.6439543415607747,0.58128961257901,0.41913690183532576,0.5814025917392787,1.0,0.5179882205703201,0.5804260387089085,0.4071850907424695,0.5308347833672766,0.5358034226293933,0.4302775906244477,0.6445108621900512,0.53252132229974,0.5323026488361938,0.37199736548138934,0.4388591094643495,0.5414339033479152,0.6438576543407547,0.3159657208942072
M&M,0.4868968921251088,0.5120727418641913,0.5049411696945943,0.3744451377124179,0.3553186515982952,0.4462916460354183,0.37690340613694945,0.5577348506725334,0.35245557204118994,0.48184619302262177,0.5869609903382061,0.524855061907652,0.42080817321385844,0.33147196724473915,0.41490384489891774,0.5179882205703201,1.0,0.5611401013223914,0.27836105445595394,0.41718977705630483,0.3987598689128256,0.41104373014096274,0.533830432329188,0.41162582273718484,0.5371860869270775,0.4503001331291588,0.4414456249637316,0.5156898363598889,0.507216401491645,0.35610474738555065
MARUTI,0.6034663207470802,0.5906416389791546,0.604693612445644,0.3978185204492234,0.5373027956080675,0.2928366992670437,0.42270981062976704,0.6109395386861439,0.5878946004202209,0.6245053934777617,0.6455955320389835,0.6185010267435403,0.3887893177384959,0.30133379769017465,0.5275162151658669,0.5804260387089085,0.5611401013223914,1.0,0.44744180916891946,0.43358389398380104,0.48398816935506767,0.5668236788021487,0.5821282342310461,0.6004543378052388,0.555912666803412,0.499830582982037,0.4925787561905825,0.6376218815624553,0.6614150001664144,0.4056710531239466
NESTLEIND,0.3376571968923641,0.34894511859870214,0.27002422275374405,0.29056903444500115,0.6774318048597535,0.3220710952271915,0.2666120549067194,0.459503235821335,0.5476408975511174,0.33915877341976935,0.4626264143067959,0.36896748020119446,0.30753337626077654,0.27209907990504484,0.43282544622242874,0.4071850907424695,0.27836105445595394,0.44744180916891946,1.0,0.365239673559638,0.2762573620021055,0.439896766198398,0.4769442004824596,0.5546304126236682,0.3103516489967917,0.34785073817697654,0.4744438759992576,0.4818708408714775,0.46567762583639644,0.4040646307407761
NTPC,0.35447266340007016,0.4260036283467165,0.427255409221632,0.38433054325647603,0.35380493380201555,0.3508566729209244,0.5604734918974417,0.49085125619729736,0.40756274061590114,0.3720687375159445,0.5247084910066933,0.4563580853708116,0.35624902130161334,0.3796677238006717,0.42767733910407124,0.5308347833672766,0.41718977705630483,0.43358389398380104,0.365239673559638,1.0,0.49590908200290795,0.2967880524480818,0.5501803899304084,0.4517637607193203,0.5076197494315743,0.2972449038773135,0.42119514895154436,0.4644130397093322,0.48864846514837706,0.3309404785257785
ONGC,0.44890194260404004,0.4642140575324365,0.43049308029468103,0.3634910899921604,0.4156670413364152,0.2860992323197694,0.6248779917850085,0.4883317179803923,0.3851198395175799,0.3791222638668238,0.5573726348893061,0.49980293204183385,0.30272633636883867,0.482017070581856,0.2947365434106009,0.5358034226293933,0.3987598689128256,0.48398816935506767,0.2762573620021055,0.49590908200290795,1.0,0.4542452078088178,0.4697775983178765,0.41586332528550163,0.5627089090614253,0.489511031444405,0.5070760163987003,0.35871771708623873,0.5108508969271727,0.4501306311081768
RELIANCE,0.4360989254197143,0.46877642310703993,0.45164121834958804,0.3201813580293517,0.5313098760199,0.22169129949268554,0.3643769048806279,0.4713312931558651,0.5570356957991769,0.41672854807424475,0.4786604378680349,0.49226231763879413,0.2733872517609458,0.30924669227247864,0.4576897480860623,0.4302775906244477,0.41104373014096274,0.5668236788021487,0.439896766198398,0.2967880524480818,0.4542452078088178,1.0,0.48474754122170594,0.5293447570676915,0.4502007032750626,0.5164337699365044,0.5043894404481662,0.4248980991828739,0.4929890403655915,0.35651445370393
SHREECEM,0.48370704977423784,0.5552787749277828,0.5239457947314926,0.3979757357774258,0.5187782768827455,0.34615447979120795,0.48273913802858653,0.6636838125129715,0.513692340042139,0.41710989020739314,0.659010178109126,0.5699590759204005,0.38774715774127894,0.314693362462167,0.49982786025028547,0.6445108621900512,0.533830432329188,0.5821282342310461,0.4769442004824596,0.5501803899304084,0.4697775983178765,0.48474754122170594,1.0,0.5448050278666577,0.585752181398385,0.434657435753727,0.5204953340147335,0.5701215986982496,0.74798349208914,0.32877348002506934
TATACONSUM,0.43317942272882226,0.5462390799589253,0.5493853643298454,0.41568472927121675,0.6126420761157572,0.37865741412671844,0.35590562157900296,0.5750432814353769,0.6203911712182724,0.3797759544283261,0.5570509166126121,0.5438231926293932,0.39278235520566684,0.3494802436626887,0.500552900295289,0.53252132229974,0.41162582273718484,0.6004543378052388,0.5546304126236682,0.4517637607193203,0.41586332528550163,0.5293447570676915,0.5448050278666577,1.0,0.5360043845039252,0.43348902994669986,0.5700046350994707,0.5127272617217182,0.5618855963015399,0.35359089470094845
TATASTEEL,0.42161989323512467,0.516037098133188,0.5355579828738819,0.4646217653147568,0.37375765905486497,0.31079160083594365,0.4835550589175884,0.6435624697042023,0.4755047286315565,0.408876176777045,0.764303157329152,0.5710827076690794,0.3803632086634037,0.40727567422520733,0.43255990454304316,0.5323026488361938,0.5371860869270775,0.555912666803412,0.3103516489967917,0.5076197494315743,0.5627089090614253,0.4502007032750626,0.585752181398385,0.5360043845039252,1.0,0.5043870458795732,0.44706049321977104,0.4958499630284831,0.5752183648720275,0.39516758382501777
TCS,0.47647847751444466,0.41893589163391354,0.36479402863889837,0.3568972512354077,0.40964558430586345,0.30512102726828433,0.3520937998990165,0.45465485649706316,0.4233320221045366,0.41124157574626224,0.5366423345310272,0.4697411008233458,0.3091912870444376,0.37354446058124874,0.44171596521243317,0.37199736548138934,0.4503001331291588,0.499830582982037,0.34785073817697654,0.2972449038773135,0.489511031444405,0.5164337699365044,0.434657435753727,0.43348902994669986,0.5043870458795732,1.0,0.6124543976788364,0.4091645752160691,0.4879863304506137,0.6344560452547939
TECHM,0.4095071112388568,0.4959757724087815,0.45207931745020785,0.32370701976267385,0.5146057803216475,0.3354171793808714,0.4370333339593464,0.5191372624893711,0.5097932132997333,0.3534427315591092,0.5311107415726701,0.4582204826223003,0.3220933281378118,0.3743198325199597,0.3800526949779393,0.4388591094643495,0.4414456249637316,0.4925787561905825,0.4744438759992576,0.42119514895154436,0.5070760163987003,0.5043894404481662,0.5204953340147335,0.5700046350994707,0.44706049321977104,0.6124543976788364,1.0,0.4136476743297751,0.5785961048839628,0.5828303369984611
TITAN,0.5632447768680856,0.5606256827607872,0.5419891101871356,0.35029968609559,0.4526479028494985,0.25760203805935067,0.36824193136817485,0.5751972318965667,0.48843846194333707,0.5078750204697058,0.5663931315870683,0.5973743751841927,0.4520591625724972,0.34684942680067193,0.49800825637760693,0.5414339033479152,0.5156898363598889,0.6376218815624553,0.4818708408714775,0.4644130397093322,0.35871771708623873,0.4248980991828739,0.5701215986982496,0.5127272617217182,0.4958499630284831,0.4091645752160691,0.4136476743297751,1.0,0.5253949978932614,0.349480109537716
ULTRACEMCO,0.5411091137053531,0.5874321871743814,0.5457347640238001,0.45683665137767465,0.5136602924670947,0.2759124729565386,0.42789969164086084,0.7125887352329179,0.5622786981754342,0.5032579637119089,0.6745545316677207,0.5868639325714536,0.4246729405157684,0.4131426493210047,0.5435261144759652,0.6438576543407547,0.507216401491645,0.6614150001664144,0.46567762583639644,0.48864846514837706,0.5108508969271727,0.4929890403655915,0.74798349208914,0.5618855963015399,0.5752183648720275,0.4879863304506137,0.5785961048839628,0.5253949978932614,1.0,0.43369956761933814
WIPRO,0.3932419229842505,0.3120688439031122,0.29338077354432024,0.23634864934446184,0.4206165057690946,0.30199516754037503,0.4221209643006184,0.3564945517113035,0.36103589812104275,0.39318596101090386,0.4241637902380398,0.39524456158376947,0.2611966846601259,0.316134110575367,0.2737331886897517,0.3159657208942072,0.35610474738555065,0.4056710531239466,0.4040646307407761,0.3309404785257785,0.4501306311081768,0.35651445370393,0.32877348002506934,0.35359089470094845,0.39516758382501777,0.6344560452547939,0.5828303369984611,0.349480109537716,0.43369956761933814,1.0
